Order ID,Order Date,Customer ID,Age,Gender,Segment,Region,City,Product Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-016645,2024-02-09,CUST-00012,48.0,Female,Consumer,South,Georgetown,Home & Kitchen,Furniture,Furniture - Model A,260.68,2,0.05,495.29,175.84
ORD-010452,2023-10-13,CUST-00406,34.0,Other,Consumer,South,Georgetown,Groceries,Beverages,Beverages - Model B,2.83,4,0.0,11.32,3.96
ORD-022473,2024-06-29,CUST-02203,39.0,Female,Corporate,West,Marion,Electronics,Smartphones,Smartphones - Model D,952.49,1,0.0,952.49,285.61
ORD-019190,2024-04-16,CUST-00084,33.0,Female,Corporate,West,Ashland,Apparel,Women's Dresses,Women's Dresses - Model B,70.47,2,0.0,140.94,42.8
ORD-027690,2024-10-24,CUST-00391,18.0,Female,Corporate,West,Fairfax,Sports & Outdoors,Yoga,Yoga - Model A,208.12,2,0.0,416.24,172.93
ORD-011138,2023-10-30,CUST-00772,55.0,Male,Consumer,South,Greenville,Sports & Outdoors,Camping Gear,Camping Gear - Model A,434.93,2,0.0,869.86,284.29
ORD-002579,2023-03-25,CUST-01491,29.0,Female,Consumer,North,Springfield,Home & Kitchen,Furniture,Furniture - Model B,350.28,1,0.0,350.28,87.88
ORD-026953,2024-10-08,CUST-01656,18.0,Female,Small Business,South,Greenville,Apparel,Activewear,Activewear - Model C,30.13,2,0.1,54.23,15.84
ORD-003849,2023-04-29,CUST-01091,30.0,Female,Corporate,West,Ashland,Beauty & Personal Care,Makeup,Makeup - Model C,119.73,1,0.0,119.73,37.74
ORD-014565,2023-12-20,CUST-01144,30.0,Female,Small Business,West,Fairfax,Electronics,Smartphones,Smartphones - Model B,323.25,2,0.1,581.85,163.57
ORD-005777,2023-06-17,CUST-00921,33.0,Male,Corporate,East,Bristol,Groceries,Household Supplies,Household Supplies - Model B,13.56,3,0.0,40.68,13.88
ORD-020149,2024-05-09,CUST-01216,20.0,Other,Consumer,South,Georgetown,Apparel,Jackets,Jackets - Model B,106.39,4,0.0,425.56,138.11
ORD-005498,2023-06-10,CUST-00600,18.0,Female,Consumer,West,Marion,Electronics,Smartwatches,Smartwatches - Model B,86.62,2,0.05,164.58,46.06
ORD-033124,2025-01-11,CUST-00937,23.0,Male,Small Business,East,Clinton,Beauty & Personal Care,Fragrances,Fragrances - Model D,65.21,1,0.1,58.69,19.72
ORD-007933,2023-08-11,CUST-01794,34.0,Male,Small Business,North,Riverton,Apparel,Jackets,Jackets - Model D,53.23,2,0.2,85.17,8.14
ORD-001296,2023-02-11,CUST-00838,56.0,Female,Corporate,West,Fairfax,Apparel,Jeans,Jeans - Model B,25.24,1,0.0,25.24,11.33
ORD-031063,2024-12-08,CUST-01958,22.0,Female,Corporate,West,Ashland,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,213.27,1,0.0,213.27,73.95
ORD-036442,2025-04-04,CUST-01054,69.0,Female,Consumer,North,Fairview,Beauty & Personal Care,Grooming,Grooming - Model B,47.56,2,0.0,95.12,33.38
ORD-009477,2023-09-20,CUST-02368,,Male,Consumer,West,Ashland,Electronics,Headphones,Headphones - Model B,1103.5,2,0.0,2207.0,869.28
ORD-003471,2023-04-19,CUST-00048,40.0,Male,Consumer,South,Georgetown,Apparel,Men's Shirts,Men's Shirts - Model C,29.43,4,0.0,117.72,31.32
ORD-023065,2024-07-12,CUST-00371,38.0,Male,Small Business,West,Marion,Beauty & Personal Care,Fragrances,Fragrances - Model A,46.96,2,0.0,93.92,27.35
ORD-016282,2024-01-28,CUST-00487,27.0,Male,Consumer,North,Fairview,Home & Kitchen,Bedding,Bedding - Model D,207.21,1,0.0,207.21,68.63
ORD-037919,2025-05-04,CUST-00161,25.0,Male,Consumer,West,Marion,Electronics,Smartwatches,Smartwatches - Model C,640.13,1,0.1,576.12,209.35
ORD-028504,2024-11-08,CUST-02425,39.0,Male,Consumer,North,Fairview,Home & Kitchen,Cookware,Cookware - Model A,442.47,1,0.1,398.22,121.75
ORD-001607,2023-02-22,CUST-00578,54.0,Female,Consumer,North,Springfield,Electronics,Headphones,Headphones - Model D,1019.67,4,0.0,4078.68,1400.13
ORD-020858,2024-05-25,CUST-00587,22.0,Other,Corporate,North,Springfield,Apparel,Jackets,Jackets - Model D,178.54,1,0.0,178.54,75.33
ORD-022009,2024-06-19,CUST-00307,33.0,Female,Consumer,South,Madison,Apparel,Men's Shirts,Men's Shirts - Model A,90.13,2,0.2,144.21,45.01
ORD-036293,2025-03-31,CUST-01615,29.0,Other,Consumer,East,Salem,Apparel,Jackets,Jackets - Model D,134.86,2,0.15,229.26,78.57
ORD-038582,2025-05-17,CUST-02234,58.0,Male,Consumer,Central,Chester,Electronics,Laptops,Laptops - Model D,846.95,4,0.0,3387.8,1200.78
ORD-005794,2023-06-18,CUST-00961,59.0,Male,Consumer,West,Ashland,Apparel,Activewear,Activewear - Model D,113.57,3,0.15,289.6,85.5
ORD-032281,2024-12-26,CUST-01577,38.0,Female,Small Business,East,Clinton,Groceries,Beverages,Beverages - Model A,43.56,1,0.1,39.2,6.71
ORD-018183,2024-03-23,CUST-00716,22.0,Male,Small Business,Central,Chester,Apparel,Jackets,Jackets - Model C,60.7,1,0.0,60.7,26.38
ORD-038718,2025-05-20,CUST-01824,46.0,Female,Consumer,East,Bristol,Home & Kitchen,Storage,Storage - Model D,25.58,1,0.0,25.58,9.74
ORD-001407,2023-02-16,CUST-01906,22.0,Female,Consumer,Central,Franklin,Home & Kitchen,Bedding,Bedding - Model A,433.99,1,0.15,368.89,130.14
ORD-032324,2024-12-27,CUST-02391,18.0,Male,Corporate,East,Bristol,Apparel,Activewear,Activewear - Model A,91.49,2,0.0,182.98,55.11
ORD-013561,2023-12-04,CUST-01614,39.0,Female,Corporate,East,Salem,Electronics,Headphones,Headphones - Model A,1097.11,1,0.15,932.54,282.59
ORD-006453,2023-07-05,CUST-00958,67.0,Other,Corporate,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model B,19.67,2,0.0,39.34,14.98
ORD-030940,2024-12-07,CUST-01449,34.0,Male,Corporate,East,Salem,Home & Kitchen,Furniture,Furniture - Model D,30.65,1,0.1,27.58,5.51
ORD-036831,2025-04-12,CUST-00492,42.0,Male,Corporate,Central,Chester,Groceries,Snacks,Snacks - Model B,17.14,1,0.0,17.14,6.45
ORD-022938,2024-07-08,CUST-01158,57.0,Male,Consumer,South,Madison,Electronics,Headphones,Headphones - Model B,1048.74,1,0.05,996.3,353.51
ORD-026173,2024-09-20,CUST-02057,31.0,Male,Corporate,East,Bristol,Electronics,Smartphones,Smartphones - Model B,493.96,1,0.15,419.87,100.3
ORD-003268,2023-04-13,CUST-01025,18.0,Male,Consumer,Central,Dover,Home & Kitchen,Furniture,Furniture - Model D,323.06,1,0.0,323.06,137.84
ORD-023369,2024-07-19,CUST-00556,34.0,Female,Corporate,West,Fairfax,Apparel,Activewear,Activewear - Model A,71.67,1,0.05,68.09,26.14
ORD-014835,2023-12-24,CUST-00482,56.0,Female,Consumer,South,Greenville,Home & Kitchen,Cookware,Cookware - Model B,168.53,2,0.0,337.06,104.34
ORD-039956,2025-06-13,CUST-02433,24.0,Male,Consumer,East,Clinton,Apparel,Activewear,Activewear - Model C,87.74,1,0.15,74.58,13.57
ORD-036816,2025-04-12,CUST-00801,27.0,Male,Consumer,South,Georgetown,Electronics,Smartphones,Smartphones - Model A,422.07,1,0.0,422.07,187.1
ORD-007627,2023-08-04,CUST-00316,34.0,Female,Small Business,South,Madison,Electronics,Tablets,Tablets - Model D,1184.63,1,0.0,1184.63,371.11
ORD-026868,2024-10-06,CUST-02479,47.0,Male,Consumer,South,Georgetown,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model D,39.99,1,0.0,39.99,15.45
ORD-034051,2025-02-05,CUST-01634,37.0,Male,Consumer,South,Georgetown,Sports & Outdoors,Yoga,Yoga - Model B,436.8,1,0.0,436.8,187.89
ORD-025152,2024-08-27,CUST-01727,25.0,Male,Consumer,North,Riverton,Electronics,Laptops,Laptops - Model D,466.56,2,0.0,933.12,324.29
ORD-025909,2024-09-15,CUST-00727,41.0,Female,Consumer,South,Georgetown,Groceries,Household Supplies,Household Supplies - Model C,27.35,1,0.0,27.35,11.13
ORD-021987,2024-06-19,CUST-00140,75.0,Female,Small Business,North,Springfield,Apparel,Footwear,Footwear - Model C,103.69,1,0.15,88.14,28.97
ORD-016453,2024-02-03,CUST-00301,60.0,Male,Consumer,North,Springfield,Apparel,Footwear,Footwear - Model A,152.05,1,0.0,152.05,56.39
ORD-017759,2024-03-11,CUST-01004,46.0,Male,Small Business,South,Georgetown,Apparel,Activewear,Activewear - Model C,79.04,2,0.1,142.27,39.06
ORD-031074,2024-12-09,CUST-02162,25.0,Male,Corporate,South,Georgetown,Beauty & Personal Care,Haircare,Haircare - Model C,42.6,1,0.05,40.47,14.37
ORD-034548,2025-02-19,CUST-02019,45.0,Male,Corporate,East,Salem,Beauty & Personal Care,Haircare,Haircare - Model A,60.39,3,0.0,181.17,48.53
ORD-023390,2024-07-19,CUST-00094,36.0,Male,Consumer,East,Bristol,Home & Kitchen,Storage,Storage - Model A,435.06,2,0.0,870.12,222.22
ORD-019054,2024-04-13,CUST-02241,53.0,Female,Corporate,North,Riverton,Sports & Outdoors,Camping Gear,Camping Gear - Model C,408.42,1,0.2,326.74,28.16
ORD-006153,2023-06-27,CUST-02274,49.0,Male,Consumer,North,Riverton,Home & Kitchen,Bedding,Bedding - Model C,14.5,1,0.0,14.5,5.83
ORD-023162,2024-07-14,CUST-00340,45.0,Female,Consumer,South,Greenville,Electronics,Headphones,Headphones - Model B,61.97,1,0.0,61.97,25.64
ORD-020064,2024-05-07,CUST-00085,22.0,Male,Corporate,East,Clinton,Electronics,Headphones,Headphones - Model A,243.52,3,0.0,730.56,261.88
ORD-016487,2024-02-03,CUST-02101,41.0,Male,Small Business,Central,Dover,Apparel,Activewear,Activewear - Model A,156.91,1,0.0,156.91,45.62
ORD-029496,2024-11-24,CUST-01171,23.0,Other,Consumer,South,Madison,Home & Kitchen,Furniture,Furniture - Model A,313.52,1,0.0,313.52,86.3
ORD-012706,2023-11-26,CUST-02467,32.0,Male,Consumer,Central,Franklin,Beauty & Personal Care,Makeup,Makeup - Model C,111.15,1,0.2,88.92,13.6
ORD-011999,2023-11-15,CUST-00662,37.0,Female,Small Business,South,Madison,Home & Kitchen,Storage,Storage - Model C,19.91,1,0.0,19.91,5.74
ORD-018360,2024-03-28,CUST-01679,28.0,Female,Consumer,North,Riverton,Apparel,Men's Shirts,Men's Shirts - Model A,96.11,1,0.0,96.11,42.01
ORD-029326,2024-11-22,CUST-00717,18.0,Male,Consumer,Central,Chester,Sports & Outdoors,Camping Gear,Camping Gear - Model B,170.36,1,0.0,170.36,44.48
ORD-003616,2023-04-22,CUST-00156,60.0,Female,Consumer,East,Bristol,Electronics,Cameras,Cameras - Model B,88.22,1,0.0,88.22,36.62
ORD-037870,2025-05-04,CUST-01087,19.0,Male,Consumer,South,Georgetown,Home & Kitchen,Small Appliances,Small Appliances - Model A,21.89,2,0.0,43.78,17.51
ORD-028645,2024-11-10,CUST-00756,,Male,Consumer,North,Riverton,Electronics,Cameras,Cameras - Model B,832.54,2,0.05,1581.83,509.29
ORD-004192,2023-05-07,CUST-01691,31.0,Male,Consumer,West,Marion,Apparel,Activewear,Activewear - Model A,92.89,1,0.0,92.89,28.36
ORD-009231,2023-09-14,CUST-01355,62.0,Male,Consumer,South,Greenville,Sports & Outdoors,Yoga,Yoga - Model C,26.51,1,0.0,26.51,8.83
ORD-019113,2024-04-14,CUST-01931,18.0,Male,Consumer,South,Madison,Beauty & Personal Care,Skincare,Skincare - Model C,24.41,1,0.0,24.41,10.49
ORD-037475,2025-04-26,CUST-01318,42.0,Female,Corporate,South,Georgetown,Sports & Outdoors,Sportswear,Sportswear - Model C,180.86,2,0.1,325.55,59.56
ORD-025622,2024-09-07,CUST-00873,47.0,Male,Small Business,South,Madison,Home & Kitchen,Small Appliances,Small Appliances - Model A,70.03,2,0.1,126.05,31.1
ORD-036822,2025-04-12,CUST-00789,23.0,Male,Consumer,Central,Chester,Home & Kitchen,Decor,Decor - Model D,58.97,4,0.15,200.5,39.89
ORD-031651,2024-12-17,CUST-01211,49.0,Male,Consumer,East,Clinton,Electronics,Smartwatches,Smartwatches - Model D,276.52,1,0.1,248.87,88.69
ORD-037536,2025-04-27,CUST-00189,20.0,Female,Consumer,West,Fairfax,Beauty & Personal Care,Haircare,Haircare - Model B,15.14,1,0.0,15.14,4.36
ORD-013608,2023-12-05,CUST-00302,18.0,Female,Consumer,North,Riverton,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model C,24.23,1,0.0,24.23,7.76
ORD-000525,2023-01-17,CUST-01062,56.0,Female,Consumer,Central,Chester,Sports & Outdoors,Camping Gear,Camping Gear - Model B,190.73,2,0.0,381.46,156.32
ORD-035144,2025-03-06,CUST-00179,36.0,Female,Corporate,North,Fairview,Apparel,Activewear,Activewear - Model D,51.22,1,0.0,51.22,12.85
ORD-028947,2024-11-15,CUST-01201,20.0,Female,Corporate,South,Georgetown,Home & Kitchen,Storage,Storage - Model B,15.7,3,0.0,47.1,19.24
ORD-004440,2023-05-14,CUST-00697,18.0,Female,Corporate,East,Clinton,Electronics,Tablets,Tablets - Model D,923.09,1,0.05,876.94,306.35
ORD-015788,2024-01-15,CUST-00923,39.0,Male,Consumer,North,Riverton,Electronics,Laptops,Laptops - Model C,1145.12,1,0.1,1030.61,280.05
ORD-009957,2023-10-02,CUST-00641,18.0,Male,Consumer,North,Riverton,Home & Kitchen,Cookware,Cookware - Model A,387.56,1,0.0,387.56,163.0
ORD-002475,2023-03-22,CUST-02053,53.0,Female,Consumer,South,Georgetown,Apparel,Activewear,Activewear - Model D,118.69,3,0.0,356.07,146.69
ORD-014829,2023-12-24,CUST-00646,36.0,Male,Consumer,Central,Franklin,Beauty & Personal Care,Skincare,Skincare - Model B,108.15,4,0.2,346.08,53.07
ORD-000832,2023-01-27,CUST-00318,28.0,Female,Consumer,South,Madison,Home & Kitchen,Bedding,Bedding - Model B,429.58,4,0.0,1718.32,448.11
ORD-009418,2023-09-18,CUST-02115,44.0,Female,Consumer,Central,Chester,Electronics,Laptops,Laptops - Model A,441.69,3,0.15,1126.31,251.52
ORD-004327,2023-05-11,CUST-01955,40.0,Male,Consumer,Central,Dover,Apparel,Footwear,Footwear - Model D,56.37,4,0.0,225.48,63.9
ORD-023318,2024-07-18,CUST-01407,41.0,Male,Corporate,North,Springfield,Electronics,Headphones,Headphones - Model A,512.9,2,0.3,718.06,15.9
ORD-031158,2024-12-10,CUST-02409,18.0,Female,Small Business,Central,Chester,Electronics,Smartwatches,Smartwatches - Model A,642.91,2,0.0,1285.82,329.75
ORD-033823,2025-01-30,CUST-01665,53.0,Female,Consumer,East,Salem,Home & Kitchen,Furniture,Furniture - Model A,154.74,1,0.0,154.74,56.06
ORD-005493,2023-06-10,CUST-00171,29.0,Male,Consumer,West,Fairfax,Sports & Outdoors,Yoga,Yoga - Model B,255.82,1,0.15,217.45,28.8
ORD-002172,2023-03-13,CUST-02234,58.0,Male,Consumer,Central,Chester,Home & Kitchen,Small Appliances,Small Appliances - Model C,438.2,1,0.2,350.56,60.11
ORD-016757,2024-02-12,CUST-02040,41.0,Other,Consumer,East,Bristol,Electronics,Cameras,Cameras - Model B,604.92,1,0.1,544.43,208.15
ORD-028380,2024-11-06,CUST-00566,47.0,Female,Consumer,West,Ashland,Groceries,Household Supplies,Household Supplies - Model A,53.67,2,0.0,107.34,31.67
ORD-018419,2024-03-29,CUST-02262,27.0,Male,Small Business,West,Fairfax,Sports & Outdoors,Cycling,Cycling - Model D,303.39,1,0.0,303.39,98.6
ORD-010817,2023-10-22,CUST-00124,55.0,Female,Consumer,West,Ashland,Electronics,Tablets,Tablets - Model A,1126.2,1,0.0,1126.2,483.17
ORD-008604,2023-08-28,CUST-01877,47.0,Male,Consumer,Central,Dover,Beauty & Personal Care,Grooming,Grooming - Model D,44.09,1,0.0,44.09,15.98
ORD-009068,2023-09-09,CUST-00085,22.0,Male,Corporate,East,Clinton,Sports & Outdoors,Cycling,Cycling - Model A,224.74,1,0.1,202.27,71.64
ORD-012587,2023-11-25,CUST-01974,60.0,Male,Small Business,South,Greenville,Beauty & Personal Care,Makeup,Makeup - Model D,10.02,2,0.05,19.04,5.93
ORD-017401,2024-03-02,CUST-00476,33.0,Female,Corporate,East,Salem,Apparel,Footwear,Footwear - Model B,43.46,4,0.15,147.76,34.79
ORD-012030,2023-11-15,CUST-00138,48.0,Other,Corporate,East,Bristol,Electronics,Headphones,Headphones - Model C,420.08,1,0.0,420.08,155.26
ORD-012481,2023-11-24,CUST-00178,40.0,Female,Consumer,West,Ashland,Electronics,Smartwatches,Smartwatches - Model C,362.72,1,0.0,362.72,130.56
ORD-022812,2024-07-06,CUST-01554,33.0,Male,Consumer,North,Springfield,Home & Kitchen,Small Appliances,Small Appliances - Model D,28.94,1,0.05,27.49,11.29
ORD-009323,2023-09-16,CUST-00473,34.0,Male,Small Business,Central,Dover,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,25.06,2,0.0,50.12,13.16
ORD-003136,2023-04-09,CUST-01458,39.0,Female,Corporate,North,Riverton,Apparel,Jeans,Jeans - Model D,89.97,2,0.0,179.94,75.54
ORD-007600,2023-08-03,CUST-00797,50.0,Female,Consumer,West,Fairfax,Electronics,Smartwatches,Smartwatches - Model C,691.56,3,0.0,2074.68,751.93
ORD-025331,2024-08-31,CUST-00248,61.0,Male,Consumer,Central,Chester,Electronics,Laptops,Laptops - Model B,632.94,1,0.2,506.35,122.84
ORD-002472,2023-03-22,CUST-00581,18.0,Male,Consumer,North,Riverton,Apparel,Jeans,Jeans - Model A,145.24,1,0.0,145.24,51.62
ORD-028931,2024-11-15,CUST-01781,48.0,Female,Consumer,North,Riverton,Electronics,Smartphones,Smartphones - Model B,472.86,4,0.0,1891.44,502.95
ORD-024402,2024-08-11,CUST-01170,33.0,Male,Consumer,South,Madison,Beauty & Personal Care,Makeup,Makeup - Model D,25.74,1,0.1,23.17,6.41
ORD-027675,2024-10-24,CUST-00316,34.0,Female,Small Business,South,Madison,Electronics,Laptops,Laptops - Model B,251.28,1,0.2,201.02,22.39
ORD-030333,2024-12-01,CUST-01204,36.0,Female,Consumer,South,Greenville,Electronics,Smartwatches,Smartwatches - Model B,451.58,1,0.0,451.58,161.57
ORD-004656,2023-05-20,CUST-00795,18.0,Female,Small Business,North,Springfield,Apparel,Women's Dresses,Women's Dresses - Model D,136.93,1,0.05,130.08,49.4
ORD-039374,2025-06-02,CUST-00113,30.0,Male,Consumer,North,Riverton,Electronics,Smartphones,Smartphones - Model D,419.67,2,0.0,839.34,234.57
ORD-007176,2023-07-23,CUST-01559,48.0,Male,Small Business,South,Madison,Apparel,Jeans,Jeans - Model B,161.08,1,0.0,161.08,62.97
ORD-006482,2023-07-06,CUST-00532,25.0,Female,Consumer,East,Bristol,Home & Kitchen,Furniture,Furniture - Model D,339.13,4,0.0,1356.52,410.74
ORD-007707,2023-08-06,CUST-00209,26.0,Female,Consumer,West,Marion,Home & Kitchen,Decor,Decor - Model D,96.59,1,0.0,96.59,41.6
ORD-027934,2024-10-28,CUST-01863,56.0,Female,Consumer,West,Ashland,Apparel,Women's Dresses,Women's Dresses - Model A,63.76,1,0.05,60.57,22.13
ORD-025768,2024-09-12,CUST-02334,37.0,Other,Consumer,West,Marion,Apparel,Jackets,Jackets - Model C,161.35,2,0.0,322.7,107.04
ORD-009537,2023-09-22,CUST-00916,53.0,Female,Consumer,South,Georgetown,Beauty & Personal Care,Makeup,Makeup - Model D,6.36,1,0.0,6.36,1.98
ORD-025848,2024-09-14,CUST-01513,49.0,Male,Consumer,South,Madison,Electronics,Headphones,Headphones - Model C,904.55,1,0.0,904.55,239.32
ORD-035497,2025-03-13,CUST-01197,22.0,Female,Consumer,South,Georgetown,Electronics,Smartwatches,Smartwatches - Model D,214.78,3,0.1,579.91,149.04
ORD-015306,2024-01-01,CUST-01823,53.0,Male,Corporate,North,Fairview,Electronics,Laptops,Laptops - Model C,762.92,2,0.0,1525.84,382.58
ORD-035149,2025-03-06,CUST-00790,36.0,Male,Small Business,West,Fairfax,Home & Kitchen,Storage,Storage - Model C,270.8,1,0.05,257.26,66.02
ORD-036940,2025-04-14,CUST-02210,32.0,Female,Consumer,South,Greenville,Home & Kitchen,Storage,Storage - Model C,83.65,1,0.0,83.65,25.57
ORD-001276,2023-02-11,CUST-00860,46.0,Female,Consumer,South,Greenville,Groceries,Household Supplies,Household Supplies - Model D,45.39,1,0.1,40.85,11.16
ORD-031143,2024-12-10,CUST-02253,46.0,Female,Consumer,West,Ashland,Beauty & Personal Care,Fragrances,Fragrances - Model A,34.04,2,0.0,68.08,30.34
ORD-031771,2024-12-19,CUST-00180,41.0,Female,Corporate,South,Greenville,Sports & Outdoors,Yoga,Yoga - Model A,23.4,2,0.3,32.76,-2.27
ORD-027830,2024-10-26,CUST-00785,38.0,Female,Consumer,Central,Franklin,Home & Kitchen,Decor,Decor - Model A,343.01,1,0.0,343.01,145.75
ORD-009257,2023-09-15,CUST-00113,30.0,Male,Consumer,North,Riverton,Beauty & Personal Care,Grooming,Grooming - Model C,16.31,2,0.0,32.62,14.63
ORD-014385,2023-12-17,CUST-01212,31.0,Female,Corporate,East,Salem,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model B,122.17,2,0.05,232.12,70.46
ORD-016246,2024-01-27,CUST-01820,34.0,Female,Consumer,East,Salem,Electronics,Headphones,Headphones - Model A,566.34,1,0.2,453.07,99.26
ORD-000789,2023-01-26,CUST-00153,18.0,Female,Consumer,Central,Dover,Apparel,Footwear,Footwear - Model B,34.83,2,0.0,69.66,19.27
ORD-026396,2024-09-26,CUST-02393,18.0,Male,Consumer,Central,Chester,Home & Kitchen,Furniture,Furniture - Model D,307.28,1,0.0,307.28,96.77
ORD-040271,2025-06-19,CUST-01418,50.0,Female,Consumer,West,Fairfax,Home & Kitchen,Small Appliances,Small Appliances - Model A,330.03,1,0.0,330.03,99.94
ORD-009938,2023-10-02,CUST-02185,18.0,Female,Consumer,East,Salem,Groceries,Snacks,Snacks - Model C,4.12,2,0.0,8.24,2.43
ORD-017567,2024-03-06,CUST-02472,32.0,Female,Corporate,Central,Chester,Electronics,Smartphones,Smartphones - Model C,308.55,1,0.0,308.55,82.43
ORD-008034,2023-08-14,CUST-00693,50.0,Male,Small Business,West,Marion,Electronics,Laptops,Laptops - Model B,421.5,1,0.0,421.5,148.74
ORD-013049,2023-11-30,CUST-02488,49.0,Female,Small Business,East,Clinton,Apparel,Men's Shirts,Men's Shirts - Model D,67.87,2,0.0,135.74,40.75
ORD-024399,2024-08-11,CUST-00799,51.0,Male,Consumer,Central,Dover,Electronics,Smartwatches,Smartwatches - Model A,702.62,1,0.0,702.62,178.53
ORD-035792,2025-03-20,CUST-00082,29.0,Female,Consumer,South,Georgetown,Beauty & Personal Care,Makeup,Makeup - Model C,80.98,1,0.0,80.98,21.94
ORD-004572,2023-05-18,CUST-02078,38.0,Female,Consumer,North,Springfield,Electronics,Cameras,Cameras - Model A,629.77,3,0.05,1794.84,528.66
ORD-017729,2024-03-10,CUST-02011,21.0,Male,Corporate,East,Salem,Electronics,Laptops,Laptops - Model B,618.9,1,0.0,618.9,272.09
ORD-006678,2023-07-11,CUST-00537,30.0,Male,Consumer,East,Bristol,Groceries,Household Supplies,Household Supplies - Model A,19.61,2,0.0,39.22,13.04
ORD-012959,2023-11-29,CUST-01763,29.0,Male,Consumer,South,Georgetown,Electronics,Laptops,Laptops - Model A,640.11,1,0.0,640.11,238.42
ORD-028376,2024-11-06,CUST-01721,51.0,Female,Consumer,West,Fairfax,Beauty & Personal Care,Skincare,Skincare - Model B,38.76,1,0.0,38.76,11.72
ORD-016551,2024-02-06,CUST-00686,31.0,Male,Corporate,Central,Chester,Home & Kitchen,Small Appliances,Small Appliances - Model D,181.47,2,0.0,362.94,149.35
ORD-002317,2023-03-17,CUST-00202,56.0,Male,Consumer,West,Ashland,Beauty & Personal Care,Skincare,Skincare - Model D,85.76,2,0.2,137.22,10.49
ORD-028009,2024-10-30,CUST-01269,46.0,Male,Consumer,North,Springfield,Electronics,Smartphones,Smartphones - Model D,820.1,1,0.0,820.1,272.79
ORD-039066,2025-05-27,CUST-01791,18.0,Male,Consumer,East,Salem,Electronics,Tablets,Tablets - Model B,355.36,4,0.0,1421.44,420.3
